age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y_true,p_yes,cum_calls,cum_contracts_true,cum_contracts_expected
32,admin.,single,university.degree,no,yes,no,cellular,may,fri,98,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0,0.007173474133589053,3437,924,918.5091717680423
34,admin.,married,university.degree,no,yes,no,cellular,may,fri,159,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0,0.007173474133589053,3438,924,918.5163452421758
58,self-employed,married,university.degree,no,no,no,cellular,nov,mon,224,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0.007137107663474499,3439,924,918.5234823498392
34,admin.,single,unknown,no,yes,no,cellular,may,thu,172,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0,0.007137107663474499,3440,924,918.5306194575027
30,services,single,high.school,no,yes,no,cellular,may,fri,82,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0.00701520731469144,3441,924,918.5376346648173
32,services,married,high.school,no,no,no,cellular,may,tue,106,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,0.00695053921907181,3442,924,918.5445852040364
40,admin.,single,high.school,unknown,yes,no,cellular,may,mon,222,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,0.0069072885861269796,3443,924,918.5514924926225
31,technician,divorced,high.school,no,yes,no,cellular,aug,fri,291,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.0069072885861269796,3444,924,918.5583997812087
48,housemaid,married,basic.4y,unknown,yes,yes,cellular,aug,tue,307,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0.0069072885861269796,3445,924,918.5653070697948
37,housemaid,divorced,basic.9y,unknown,yes,no,telephone,may,mon,226,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0.0069072885861269796,3446,924,918.572214358381
55,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,mon,304,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.0069072885861269796,3447,924,918.5791216469671
43,blue-collar,single,basic.4y,no,yes,no,telephone,may,tue,200,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0.0069072885861269796,3448,924,918.5860289355533
55,management,married,university.degree,no,yes,no,cellular,may,mon,126,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0.0069072885861269796,3449,924,918.5929362241394
55,admin.,married,university.degree,no,unknown,unknown,cellular,nov,thu,187,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.006870922116012425,3450,924,918.5998071462554
31,management,single,university.degree,no,yes,no,cellular,nov,thu,140,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.006870922116012425,3451,924,918.6066780683715
41,services,married,high.school,unknown,yes,no,cellular,nov,thu,255,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.006870922116012425,3452,924,918.6135489904875
46,blue-collar,married,basic.6y,no,yes,no,cellular,aug,fri,314,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.006870922116012425,3453,924,918.6204199126036
47,retired,married,high.school,no,yes,no,cellular,nov,mon,240,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.006870922116012425,3454,924,918.6272908347196
34,services,single,high.school,no,no,no,cellular,nov,tue,202,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.006870922116012425,3455,924,918.6341617568356
39,entrepreneur,married,professional.course,no,yes,no,cellular,nov,thu,195,3,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,0,0.006870922116012425,3456,924,918.6410326789517
29,services,single,high.school,unknown,yes,no,cellular,jul,fri,289,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.006870922116012425,3457,924,918.6479036010677
57,admin.,divorced,university.degree,no,yes,no,cellular,nov,thu,172,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.006870922116012425,3458,924,918.6547745231837
40,technician,divorced,high.school,no,yes,yes,cellular,nov,wed,243,2,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0,0.006870922116012425,3459,924,918.6616454452998
38,technician,married,professional.course,no,yes,no,cellular,nov,mon,240,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0.006870922116012425,3460,924,918.6685163674158
47,housemaid,divorced,professional.course,no,no,yes,cellular,nov,tue,253,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0.006870922116012425,3461,924,918.6753872895318
30,services,married,high.school,no,yes,no,cellular,nov,thu,174,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.006870922116012425,3462,924,918.6822582116479
44,services,married,high.school,unknown,yes,yes,cellular,aug,fri,324,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0.006870922116012425,3463,924,918.6891291337639
58,blue-collar,married,unknown,unknown,yes,no,cellular,aug,fri,286,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.006870922116012425,3464,924,918.69600005588
21,blue-collar,married,basic.9y,no,yes,no,cellular,jul,wed,281,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0067676317772732905,3465,924,918.7027676876572
34,admin.,single,university.degree,no,no,no,cellular,aug,mon,271,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.0066519951333056685,3466,924,918.7094196827906
25,student,single,high.school,unknown,yes,no,cellular,may,mon,160,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0.0066519951333056685,3467,924,918.7160716779239
49,technician,married,high.school,no,no,no,cellular,aug,mon,298,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.0066519951333056685,3468,924,918.7227236730572
54,services,married,high.school,no,no,no,cellular,aug,tue,321,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0.0066519951333056685,3469,924,918.7293756681905
36,blue-collar,married,basic.4y,unknown,no,no,cellular,may,tue,246,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0,0.0066519951333056685,3470,924,918.7360276633239
29,admin.,single,university.degree,no,yes,no,cellular,aug,thu,299,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.0066519951333056685,3471,924,918.7426796584572
58,retired,divorced,basic.4y,unknown,no,no,cellular,jul,wed,303,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0.0066519951333056685,3472,924,918.7493316535905
39,management,married,high.school,no,no,no,cellular,aug,wed,271,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.0066519951333056685,3473,924,918.7559836487238
33,technician,single,university.degree,no,no,no,cellular,aug,tue,302,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.0066519951333056685,3474,924,918.7626356438572
31,technician,single,university.degree,no,yes,no,cellular,aug,tue,290,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.0066519951333056685,3475,925,918.7692876389905
46,admin.,single,university.degree,no,unknown,unknown,cellular,aug,wed,311,5,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,0.0066519951333056685,3476,925,918.7759396341238
46,admin.,married,basic.9y,no,no,no,cellular,aug,tue,317,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.0066519951333056685,3477,925,918.7825916292571
40,blue-collar,married,basic.4y,no,no,no,telephone,jun,thu,354,7,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.006587118572690248,3478,925,918.7891787478299
53,technician,married,high.school,no,yes,no,cellular,aug,wed,329,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,0.006571424541029394,3479,925,918.7957501723708
30,admin.,married,basic.9y,no,yes,yes,cellular,may,mon,97,1,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,0,0.00653505807091484,3480,925,918.8022852304417
52,admin.,single,unknown,unknown,yes,no,cellular,may,wed,147,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,0.00653505807091484,3481,925,918.8088202885126
37,self-employed,single,university.degree,no,no,yes,cellular,may,fri,101,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,0.00653505807091484,3482,925,918.8153553465835
27,admin.,married,university.degree,no,no,yes,telephone,may,mon,86,1,999,1,failure,-1.8,92.893,-46.2,1.264,5099.1,0,0.0065076876753543626,3483,925,918.8218630342589
36,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,151,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,0.0065039539890826515,3484,925,918.8283669882479
36,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,181,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,0.0065039539890826515,3485,925,918.834870942237
52,blue-collar,married,basic.9y,no,no,no,cellular,may,mon,182,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0.0065039539890826515,3486,925,918.8413748962261
52,admin.,married,unknown,no,no,no,cellular,aug,thu,331,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.0065039539890826515,3487,925,918.8478788502151
35,blue-collar,single,basic.9y,no,yes,no,cellular,may,wed,181,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,0.0065039539890826515,3488,925,918.8543828042042
27,admin.,single,professional.course,no,no,no,cellular,jul,tue,338,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0065039539890826515,3489,925,918.8608867581933
49,blue-collar,married,basic.4y,no,yes,no,cellular,aug,wed,342,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.0065039539890826515,3490,925,918.8673907121823
32,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,tue,179,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0.0065039539890826515,3491,925,918.8738946661714
38,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,359,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,0.0065039539890826515,3492,925,918.8803986201605
50,technician,married,university.degree,no,no,yes,cellular,jul,fri,337,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0065039539890826515,3493,925,918.8869025741495
30,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,167,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0.0065039539890826515,3494,925,918.8934065281386
26,admin.,single,university.degree,no,no,no,cellular,jul,wed,285,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0065039539890826515,3495,925,918.8999104821277
28,technician,married,university.degree,no,yes,no,cellular,jul,wed,321,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.006467587518968097,3496,925,918.9063780696466
36,retired,single,university.degree,no,yes,no,cellular,may,tue,93,4,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,0.006467587518968097,3497,925,918.9128456571656
28,admin.,single,university.degree,unknown,yes,yes,cellular,jul,wed,328,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.006467587518968097,3498,925,918.9193132446845
35,housemaid,single,basic.4y,unknown,yes,no,cellular,nov,wed,66,2,3,1,success,-0.1,93.2,-42.0,4.12,5195.8,0,0.006467587518968097,3499,925,918.9257808322035
37,technician,married,university.degree,no,no,no,telephone,may,wed,360,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.006467587518968097,3500,925,918.9322484197224
25,student,single,high.school,no,unknown,unknown,telephone,may,thu,360,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.006467587518968097,3501,925,918.9387160072414
43,blue-collar,married,basic.9y,no,no,yes,cellular,may,wed,179,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,0.006467587518968097,3502,925,918.9451835947604
24,student,single,high.school,unknown,no,no,cellular,jul,tue,284,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.006467587518968097,3503,925,918.9516511822793
37,admin.,single,university.degree,no,yes,no,telephone,may,fri,355,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0.006467587518968097,3504,925,918.9581187697983
64,retired,married,basic.6y,no,yes,no,cellular,apr,thu,67,4,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0,0.006467587518968097,3505,925,918.9645863573172
44,technician,married,professional.course,no,yes,no,cellular,aug,tue,339,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.006467587518968097,3506,925,918.9710539448362
34,technician,married,high.school,unknown,no,no,cellular,aug,tue,332,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.006467587518968097,3507,925,918.9775215323551
43,admin.,single,high.school,no,yes,no,cellular,jul,fri,335,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.006467587518968097,3508,925,918.9839891198741
43,management,married,university.degree,no,yes,no,cellular,aug,tue,343,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.006467587518968097,3509,925,918.990456707393
34,management,divorced,university.degree,no,no,yes,cellular,jul,tue,321,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.006467587518968097,3510,925,918.996924294912
52,services,married,university.degree,no,yes,no,telephone,may,wed,370,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.006467587518968097,3511,925,919.003391882431
36,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,189,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0,0.006467587518968097,3512,925,919.0098594699499
47,technician,married,university.degree,no,yes,no,cellular,aug,wed,345,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.006467587518968097,3513,925,919.0163270574689
31,student,single,university.degree,no,yes,no,cellular,jul,thu,324,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,0.006467587518968097,3514,925,919.0227946449878
43,blue-collar,married,basic.4y,unknown,yes,yes,telephone,nov,tue,249,3,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0.006428070572294978,3515,925,919.0292227155601
37,blue-collar,married,basic.6y,no,no,yes,cellular,may,wed,158,5,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,0.006365847128282633,3516,925,919.0355885626884
33,management,married,basic.9y,no,no,yes,cellular,apr,fri,71,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.0062965011203367895,3517,925,919.0418850638088
28,technician,single,professional.course,no,unknown,unknown,cellular,apr,thu,71,2,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,0,0.0062965011203367895,3518,925,919.0481815649291
39,technician,married,professional.course,no,yes,no,cellular,apr,thu,67,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,0.0062965011203367895,3519,925,919.0544780660495
70,retired,married,university.degree,no,yes,no,cellular,aug,mon,73,3,999,1,failure,-2.9,92.201,-31.4,0.843,5076.2,0,0.0062512545275926635,3520,925,919.060729320577
29,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,91,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0.006133273421924182,3521,925,919.066862593999
40,technician,single,professional.course,unknown,yes,no,cellular,may,thu,111,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0.0060646860831899746,3522,925,919.0729272800821
34,admin.,married,university.degree,no,yes,no,cellular,nov,fri,138,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.00598506898013059,3523,925,919.0789123490623
33,admin.,single,high.school,no,yes,no,cellular,nov,thu,172,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.00598506898013059,3524,925,919.0848974180425
46,management,married,university.degree,unknown,yes,yes,cellular,may,wed,172,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,0.005901904396522993,3525,925,919.090799322439
49,retired,married,basic.4y,unknown,yes,no,cellular,may,tue,148,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0.005901904396522993,3526,925,919.0967012268355
38,technician,married,professional.course,no,no,no,cellular,aug,mon,296,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.005901904396522993,3527,925,919.1026031312321
35,admin.,single,university.degree,no,no,no,cellular,aug,mon,306,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.005901904396522993,3528,925,919.1085050356286
50,self-employed,married,university.degree,no,yes,no,telephone,jun,fri,306,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0.005901904396522993,3529,925,919.1144069400251
55,admin.,married,high.school,unknown,no,no,cellular,may,tue,165,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0.005901904396522993,3530,925,919.1203088444216
31,admin.,married,high.school,no,no,no,cellular,may,fri,123,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,0.005901904396522993,3531,925,919.1262107488182
41,blue-collar,single,basic.6y,unknown,no,no,cellular,may,fri,211,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,0.005901904396522993,3532,925,919.1321126532147
38,blue-collar,married,high.school,unknown,yes,no,cellular,may,wed,198,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,0.005901904396522993,3533,925,919.1380145576112
26,services,single,basic.9y,unknown,yes,no,cellular,may,tue,191,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0.005901904396522993,3534,925,919.1439164620077
26,services,single,basic.9y,unknown,yes,no,cellular,may,tue,165,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0.005901904396522993,3535,925,919.1498183664042
38,technician,married,professional.course,unknown,no,yes,cellular,aug,thu,318,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.005901904396522993,3536,925,919.1557202708008
31,technician,single,university.degree,no,yes,yes,cellular,aug,tue,285,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.005901904396522993,3537,925,919.1616221751973
39,blue-collar,single,basic.9y,unknown,yes,no,cellular,may,wed,201,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,0.005901904396522993,3538,925,919.1675240795938
57,housemaid,married,unknown,no,no,no,cellular,aug,tue,318,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0.005901904396522993,3539,925,919.1734259839903
34,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,156,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0,0.005865537926408438,3540,925,919.1792915219168
33,services,single,high.school,no,yes,no,cellular,apr,fri,73,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.005865537926408438,3541,925,919.1851570598432
51,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,mon,324,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.005865537926408438,3542,925,919.1910225977696
27,admin.,single,high.school,no,no,no,cellular,jul,tue,317,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.005865537926408438,3543,925,919.196888135696
36,services,married,high.school,unknown,no,no,telephone,may,fri,358,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0.005865537926408438,3544,925,919.2027536736224
37,blue-collar,married,high.school,no,no,no,cellular,may,fri,171,1,999,2,failure,-1.8,92.893,-46.2,1.313,5099.1,0,0.005865537926408438,3545,925,919.2086192115488
35,self-employed,single,university.degree,no,yes,no,cellular,jul,wed,288,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.005865537926408438,3546,925,919.2144847494752
46,blue-collar,married,basic.4y,no,no,no,cellular,aug,wed,293,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.005865537926408438,3547,925,919.2203502874016
44,blue-collar,married,basic.9y,no,yes,yes,cellular,may,mon,145,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0.005865537926408438,3548,925,919.226215825328
29,technician,single,university.degree,no,no,yes,cellular,jul,tue,293,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.005865537926408438,3549,925,919.2320813632545
39,admin.,married,basic.6y,unknown,yes,no,cellular,jul,wed,327,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.005865537926408438,3550,925,919.2379469011809
43,housemaid,married,basic.4y,no,yes,no,cellular,jul,wed,317,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.005865537926408438,3551,925,919.2438124391073
48,blue-collar,divorced,professional.course,no,yes,no,cellular,nov,mon,219,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0.005865537926408438,3552,925,919.2496779770337
49,management,married,university.degree,no,no,yes,cellular,aug,tue,297,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0.005865537926408438,3553,925,919.2555435149601
41,blue-collar,married,basic.9y,no,yes,no,cellular,nov,mon,238,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.005865537926408438,3554,925,919.2614090528865
